Protein	Gene	Description	N	logFC	AveExpr	t	P.Value	adj.P.Val	B	logFCcontrol	FOXA1_0min	FOXA1_90min	IgG	PR590:FOXA1 0min	PR590:FOXA1 90min	PR590:IgG	PR622:FOXA1 0min	PR622:FOXA1 90min	PR622:IgG	PR650:FOXA1 0min	PR650:FOXA1 90min	PR650:IgG
Q9UQ35	SRRM2	Serine/arginine repetitive matrix protein 2 OS=Homo sapiens GN=SRRM2 PE=1 SV=2	2	0.141776797506376	8.24626511258946	NA	NA	NA	NA	-0.017605418009202	9.53551954691268	9.67729634441905	9.69490176242826	9.47456061993515	9.50722832221659	9.89042714924823	7.06478125149956	7.31566714423087	6.96767915321764	NA	NA	NA
Q9UQ80	PA2G4	Proliferation-associated protein 2G4 OS=Homo sapiens GN=PA2G4 PE=1 SV=3	3	-0.10206802970205	9.79108306551875	-0.437454960292734	0.66699593226038	0.998972140838833	-4.66183747854986	-0.30937603694967	10.2775256597287	10.1754576300266	10.5869016966783	9.91358400578175	9.96717478456818	10.2464097839269	10.6819411370917	10.2200154920373	10.5614652533151	8.11333288557991	8.21546366274171	8.82911110206042
Q9UQC9	CLCA2	Calcium-activated chloride channel regulator 2 OS=Homo sapiens GN=CLCA2 PE=1 SV=2	1	-0.213659527810888	7.63176252541969	NA	NA	NA	NA	0.433490170116923	7.65790536221999	7.4442458344091	7.22441519210307	7.65790536221999	7.4442458344091	7.22441519210307	NA	NA	NA	NA	NA	NA
Q9UQE7	SMC3	Structural maintenance of chromosomes protein 3 OS=Homo sapiens GN=SMC3 PE=1 SV=2	3	0.00755199544123109	8.59708977221285	0.0475262124425084	0.962618288160974	0.998972140838833	-4.67675589505035	0.338172649150176	10.1285374797022	10.1360894751435	9.7979168259933	10.2511442261271	10.2647358011301	9.75067110081784	10.6638312679214	10.7256157954085	10.1138537678471	5.68249303838169	5.6297729222152	5.74108170263844
Q9UQR1	ZN148	Zinc finger protein 148 OS=Homo sapiens GN=ZNF148 PE=1 SV=2	1	0.0270411092513356	7.25501422505035	NA	NA	NA	NA	1.51785722572373	7.68740068010285	7.71444178935419	6.19658456363045	7.68740068010285	7.71444178935419	6.19658456363045	NA	NA	NA	NA	NA	NA
Q9Y224	CN166	UPF0568 protein C14orf166 OS=Homo sapiens GN=C14orf166 PE=1 SV=1	3	-0.115856880629009	6.54947222712661	-0.279487128247427	0.783065179123693	0.998972140838833	-4.67073700777545	-0.435229270654032	8.31328908937965	8.19743220875064	8.74851836003368	8.27426166125705	8.53227242552279	8.18728136845198	8.40908781710289	8.12308675098106	8.2803068064537	3.71777432914637	3.39819398911543	5.23922344456273
Q9Y230	RUVB2	RuvB-like 2 OS=Homo sapiens GN=RUVBL2 PE=1 SV=3	2	-0.0396075235623083	10.1653106242446	NA	NA	NA	NA	-0.232112248690335	9.7862688243999	9.74666130083759	10.0183810730902	9.79923535831292	9.94649902993305	9.83465162951832	10.5773074293664	10.3508287106217	11.0061156555417	NA	NA	NA
Q9Y265	RUVB1	RuvB-like 1 OS=Homo sapiens GN=RUVBL1 PE=1 SV=1	2	-0.0289116543117469	9.96002742888849	NA	NA	NA	NA	-0.15781002154508	9.77691123773699	9.74799958342525	9.93472125928207	9.80323165003992	9.94702111751488	10.0588131792714	10.1959258007655	9.99431302466706	10.2559643146242	NA	NA	NA
Q9Y277	VDAC3	Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens GN=VDAC3 PE=1 SV=1	2	-0.117213855238813	6.31921209184564	NA	NA	NA	NA	-0.525954484567866	6.2585350039553	6.14132114871649	6.78448948852317	6.22262242453198	5.64200010269604	7.22227740598653	6.17848701494574	6.52468162630405	6.23074100262691	NA	NA	NA
Q9Y285	SYFA	Phenylalanine--tRNA ligase alpha subunit OS=Homo sapiens GN=FARSA PE=1 SV=3	2	0.0275456662843947	4.74974165692703	NA	NA	NA	NA	-0.928386975909208	5.13640633034252	5.16395199662691	6.09233897253612	4.85655892005837	4.95950522177194	6.15857362489558	4.13046024674582	4.08260527760104	4.74031082629582	NA	NA	NA
Q9Y2G9	SBNO2	Protein strawberry notch homolog 2 OS=Homo sapiens GN=SBNO2 PE=2 SV=3	1	-0.0599739549527047	4.99718245574058	NA	NA	NA	NA	-0.0318966495148976	5.1613118711376	5.1013379161849	5.1932085206525	5.1613118711376	5.1013379161849	5.1932085206525	NA	NA	NA	NA	NA	NA
Q9Y2L1	RRP44	Exosome complex exonuclease RRP44 OS=Homo sapiens GN=DIS3 PE=1 SV=2	1	-0.0841604476639981	4.07017988172526	NA	NA	NA	NA	0.29218075149331	4.09953567355091	4.01537522588692	3.8073549220576	4.09953567355091	4.01537522588692	3.8073549220576	NA	NA	NA	NA	NA	NA
Q9Y2S6	TMA7	Translation machinery-associated protein 7 OS=Homo sapiens GN=TMA7 PE=1 SV=1	1	-0.0371980768894016	9.00682334602415	NA	NA	NA	NA	-0.422531096671275	9.15108904341739	9.11389096652798	9.57362014008866	9.15108904341739	9.11389096652798	9.57362014008866	NA	NA	NA	NA	NA	NA
Q9Y2V2	CHSP1	Calcium-regulated heat stable protein 1 OS=Homo sapiens GN=CARHSP1 PE=1 SV=2	3	-0.106114563956283	5.38644473831858	-0.484744507866714	0.633716233899831	0.998972140838833	-4.65843784382821	0.642282535264994	4.17325915066259	4.06714458670631	3.5309766153976	4.15842936260448	4.24358204316762	3.46036812956982	6.8413621653217	6.43938567643554	6.40514146313634	5.56942164982538	5.56790176627955	4.77685597925041
Q9Y2W1	TR150	Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2	2	-0.0893921083748808	10.1637844151349	NA	NA	NA	NA	0.207162002913982	10.9025566981306	10.8131645897558	10.6953946952167	10.9824283201657	10.8850535315042	10.8730046014561	9.89923822211299	9.81782879402479	9.59433793499466	NA	NA	NA
Q9Y2X3	NOP58	Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1	2	0.498710084080662	6.74706396902883	NA	NA	NA	NA	-0.0704157066471254	4.73545112934257	5.23416121342323	5.30457692007036	4.78995276908338	5.18473368695639	5.91818175637345	8.12253221662752	8.72517146691583	8.13255481079302	NA	NA	NA
Q9Y2X9	ZN281	Zinc finger protein 281 OS=Homo sapiens GN=ZNF281 PE=1 SV=1	2	-0.0721666861447172	8.46196980323483	NA	NA	NA	NA	0.762403954054361	7.58915089920282	7.5169842130581	6.82674694514846	7.59443124903436	7.43944504538026	6.59587018696803	9.56882474366337	9.57947757502805	9.04257789762099	NA	NA	NA
Q9Y303	NAGA	Putative N-acetylglucosamine-6-phosphate deacetylase OS=Homo sapiens GN=AMDHD2 PE=1 SV=2	1	0.207814454953859	7.75387361304204	NA	NA	NA	NA	0.230201131796027	7.41543998081051	7.62325443576437	7.39305330396834	7.41543998081051	7.62325443576437	7.39305330396834	NA	NA	NA	NA	NA	NA
Q9Y314	NOSIP	Nitric oxide synthase-interacting protein OS=Homo sapiens GN=NOSIP PE=1 SV=1	3	-0.0428435617917646	7.3571723167802	-0.182177193144743	0.857483925093107	0.998972140838833	-4.67429606540077	1.44316338951978	8.2001830763283	8.15733951453653	6.75701968680851	8.08473247446588	8.1382352248565	6.85798099512757	7.12330850505465	7.28096956603945	6.11894107272351	7.42518592490915	7.08549142815842	5.32681466801924
Q9Y365	PCTL	PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=2	1	-0.0921990320324833	8.3833589297886	NA	NA	NA	NA	-0.0304633987655789	7.6157609880895	7.52356195605701	7.64622438685508	7.6157609880895	7.52356195605701	7.64622438685508	NA	NA	NA	NA	NA	NA
Q9Y383	LC7L2	Putative RNA-binding protein Luc7-like 2 OS=Homo sapiens GN=LUC7L2 PE=1 SV=2	3	-0.0678509138184911	10.3021313918725	-0.470407184771481	0.643725654942024	0.998972140838833	-4.65950375494475	0.528593775028007	11.3316487924274	11.2637978786089	10.8030550173994	11.3731098405403	11.4016338185222	10.4710291952339	11.3460466891347	11.2387544515286	10.8508342416007	8.94949324566482	8.82470876383359	8.76100501342118
Q9Y3A3	PHOCN	MOB-like protein phocein OS=Homo sapiens GN=MOB4 PE=1 SV=1	2	-0.115601992109158	6.30871739046037	NA	NA	NA	NA	-0.358648612765387	6.23577235393045	6.12017036182129	6.59442096669584	6.37280288704094	6.07651023245219	6.33577315088621	NA	NA	NA	5.57505295423735	5.64014162460779	6.32937991592285
Q9Y3A5	SBDS	Ribosome maturation protein SBDS OS=Homo sapiens GN=SBDS PE=1 SV=4	2	-0.040179835887308	6.44549417746618	NA	NA	NA	NA	0.198749542982334	5.73266991662546	5.69249008073815	5.53392037364312	5.75431489051043	5.81469689739877	5.40793538359363	6.98641093525204	6.84566925658909	6.93529135620418	NA	NA	NA
Q9Y3B4	SF3B6	Splicing factor 3B subunit 6 OS=Homo sapiens GN=SF3B6 PE=1 SV=1	2	0.0641974320657166	7.55050053388238	NA	NA	NA	NA	0.506471816172831	6.42711132116231	6.49130875322802	5.98483693705519	6.5950176562646	6.79905029064018	5.9555253708594	8.93831940194453	8.86268163170039	8.69326291913551	NA	NA	NA
Q9Y3D6	FIS1	Mitochondrial fission 1 protein OS=Homo sapiens GN=FIS1 PE=1 SV=2	2	-0.151637101081799	5.46077169590829	NA	NA	NA	NA	-0.490714015851384	6.4745908245762	6.3229537234944	6.96530484042759	6.18189764310839	6.41205564102586	7.17898490068471	4.65207669657969	4.11864449649862	4.63641747070614	NA	NA	NA
Q9Y3I0	RTCB	tRNA-splicing ligase RtcB homolog OS=Homo sapiens GN=RTCB PE=1 SV=1	2	-0.0172188642125786	9.73901416647205	NA	NA	NA	NA	0.0571476692972261	10.0970068868142	10.0797880226016	10.039859217517	10.0926250199398	10.1457411320672	10.23037218595	9.74217708370806	9.65462324315546	9.49013457910337	NA	NA	NA
Q9Y3U8	RL36	60S ribosomal protein L36 OS=Homo sapiens GN=RPL36 PE=1 SV=3	3	0.0298829313080677	9.55576839585129	0.197396062761919	0.845734188951866	0.998972140838833	-4.67383751568407	-0.686109037408306	9.7132043758801	9.74308730718817	10.4291963445965	9.54001730267808	9.52381395763686	10.6023939914111	9.57076378640394	9.47274885335896	9.99695763489856	9.17232034732172	9.37618741933212	9.83172571624322
Q9Y3Y2	CHTOP	Chromatin target of PRMT1 protein OS=Homo sapiens GN=CHTOP PE=1 SV=2	2	-0.22791334572452	6.17336810302941	NA	NA	NA	NA	-0.0369834436846883	5.55486253453047	5.32694918880595	5.59184597821515	5.64735563012862	5.51434773411676	5.81323148839427	7.23314029644597	6.91032150100879	7.14123132554969	NA	NA	NA
Q9Y446	PKP3	Plakophilin-3 OS=Homo sapiens GN=PKP3 PE=1 SV=1	2	-0.0637358880772299	7.8676139195892	NA	NA	NA	NA	-0.723130789757514	7.16893979217218	7.10520390409495	7.89207058192969	6.9328474667103	6.89108930693951	8.19791873450633	8.39372753214629	8.30801391576262	8.57491784386528	NA	NA	NA
Q9Y490	TLN1	Talin-1 OS=Homo sapiens GN=TLN1 PE=1 SV=3	3	-0.101601831398	7.08104055091467	-0.315181343547209	0.756256233078229	0.998972140838833	-4.66906128550899	-0.639493186518744	5.73274009771387	5.63113826631587	6.37223328423262	5.23403044742851	5.58281403414258	6.85549144310187	9.02851784746273	8.84504193942007	9.46579959591039	6.54601248214909	6.07589930928368	6.4057492975843
Q9Y4D1	DAAM1	Disheveled-associated activator of morphogenesis 1 OS=Homo sapiens GN=DAAM1 PE=1 SV=2	1	0.10746994115833	5.5363702365919	NA	NA	NA	NA	-1.72696784985123	4.86719047178826	4.97466041294659	6.70162826279782	4.86719047178826	4.97466041294659	6.70162826279782	NA	NA	NA	NA	NA	NA
Q9Y4Z0	LSM4	U6 snRNA-associated Sm-like protein LSm4 OS=Homo sapiens GN=LSM4 PE=1 SV=1	3	-0.115557507151278	6.57236594939469	-0.467456854566638	0.645794207855367	0.998972140838833	-4.65971930829549	0.642909565873166	8.39702074325684	8.28146323610556	7.75411117738367	8.58619642177291	8.59464451560645	7.86891072290073	7.60902039452967	7.49070764566141	7.13207737082095	4.47712219575282	4.24031432933371	3.74262222071422
Q9Y580	RBM7	RNA-binding protein 7 OS=Homo sapiens GN=RBM7 PE=1 SV=1	2	0.202080338460812	5.33983936249813	NA	NA	NA	NA	1.05002976469799	3.57993217855538	3.78201251701619	2.7319827523182	3.75030023266782	3.97662549162619	2.42146376843828	7.46147944728616	7.63931486524941	7.09441705904134	NA	NA	NA
Q9Y5B9	SP16H	FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1	3	0.0888479534894664	8.65157213964696	0.534932779451133	0.599256820631794	0.998972140838833	-4.65446762653635	0.0683209293346838	10.9414379774186	11.0302859309081	10.9619650015734	11.112579133691	11.1583121388701	10.8107035965149	10.9375577318555	11.0147229105013	10.7772259560198	3.98445914910422	4.12810482574769	4.50824753458034
Q9Y5L0	TNPO3	Transportin-3 OS=Homo sapiens GN=TNPO3 PE=1 SV=3	3	0.05014108976739	5.48109856534233	0.17028227249259	0.866691478758544	0.998972140838833	-4.67462903272152	0.650742323549219	8.53130945285588	8.58145054262327	7.93070821907405	8.44950242052211	8.45535657887928	7.88796038099035	4.41953889151378	4.67565465510694	4.08867468091915	4.43295940727611	4.32141275462795	3.52356195605701
Q9Y5S9	RBM8A	RNA-binding protein 8A OS=Homo sapiens GN=RBM8A PE=1 SV=1	1	-0.05290328424402	4.60305394296498	NA	NA	NA	NA	0.82584015645585	5.1661989567504	5.11329567250638	4.34035880029455	5.1661989567504	5.11329567250638	4.34035880029455	NA	NA	NA	NA	NA	NA
Q9Y606	TRUA	tRNA pseudouridine synthase A, mitochondrial OS=Homo sapiens GN=PUS1 PE=1 SV=3	2	0.0673354431456401	6.52096853002156	NA	NA	NA	NA	0.808856980275542	6.81133058965485	6.87866603280049	6.06980905252494	6.70657001949953	6.87018855558772	5.77064029807109	6.80974516481829	6.78079751502139	6.26263181198693	NA	NA	NA
Q9Y618	NCOR2	Nuclear receptor corepressor 2 OS=Homo sapiens GN=NCOR2 PE=1 SV=2	2	0.0148637220937786	9.25663827388635	NA	NA	NA	NA	1.09461142690423	10.8924428654335	10.9073065875273	9.81269516062309	11.0122404208062	10.965490563274	9.7402264867007	8.46329081409293	8.53976811581271	7.57580933857751	NA	NA	NA
Q9Y678	COPG1	Coatomer subunit gamma-1 OS=Homo sapiens GN=COPG1 PE=1 SV=1	2	-0.430341590652836	7.515806467578	NA	NA	NA	NA	-0.840380303584392	5.77514853493427	5.34480694428143	6.61552883851866	5.50189403875901	5.09471865725314	7.00754792915776	9.2366463646337	8.7831385648339	9.41175308140374	NA	NA	NA
Q9Y6A4	CFA20	Cilia- and flagella-associated protein 20 OS=Homo sapiens GN=CFAP20 PE=1 SV=1	1	0.0575521051337917	5.50770168168375	NA	NA	NA	NA	0.0883009948012035	5.7327731165245	5.79032522165829	5.70202422685708	5.7327731165245	5.79032522165829	5.70202422685708	NA	NA	NA	NA	NA	NA
Q9Y6D9	MD1L1	Mitotic spindle assembly checkpoint protein MAD1 OS=Homo sapiens GN=MAD1L1 PE=1 SV=2	1	-0.0569890944296354	6.83464728137956	NA	NA	NA	NA	1.23459304576608	7.41592281048064	7.358933716051	6.18132976471456	7.41592281048064	7.358933716051	6.18132976471456	NA	NA	NA	NA	NA	NA
Q9Y6Q5	AP1M2	AP-1 complex subunit mu-2 OS=Homo sapiens GN=AP1M2 PE=1 SV=4	2	0.0266149096685053	6.40225198957484	NA	NA	NA	NA	-1.14176710399583	4.29268833433048	4.31930324399898	5.46107034799481	4.00385919545563	4.09953567355091	5.91818175637345	8.07689192810246	8.03444526934419	8.49933339451331	NA	NA	NA
Q9Y6Q9	NCOA3	Nuclear receptor coactivator 3 OS=Homo sapiens GN=NCOA3 PE=1 SV=1	3	0.062379541147509	11.738872099137	0.460174840271603	0.650912531651442	0.998972140838833	-4.66024578828158	0.340717326394383	11.9309842651506	11.9933638062981	11.6526464799037	11.9349045073115	11.883919688643	11.4808082292627	11.5143547796098	11.9013679561306	11.4167937584115	10.6951847837516	10.5462950493418	10.4118287272581
Q9Y6V0	PCLO	Protein piccolo OS=Homo sapiens GN=PCLO PE=1 SV=4	3	0.194306464828698	7.073089918517	0.709126769740116	0.487348997272043	0.998972140838833	-4.63788139968024	-0.554942953229266	7.67771443106654	7.87202089589524	8.4269638491245	7.44092847554045	7.36732113763064	8.92005505480697	5.73529006482867	5.80625039600578	5.67121248352185	8.20806013032908	8.79362653154789	9.0407593865433
Q9Y6X2	PIAS3	E3 SUMO-protein ligase PIAS3 OS=Homo sapiens GN=PIAS3 PE=1 SV=2	2	-0.00546733589209758	6.75137098588776	NA	NA	NA	NA	0.347593063147825	6.60725230225308	6.60178496636099	6.25965923910526	6.60817560162549	6.45062213650637	6.36294573230725	7.07054266742929	7.21716146076421	6.62058641045188	NA	NA	NA
Q9Y6X9	MORC2	MORC family CW-type zinc finger protein 2 OS=Homo sapiens GN=MORC2 PE=1 SV=2	1	-0.110285592042128	6.94330893475947	NA	NA	NA	NA	0.620102233081543	7.22648100560227	7.11619541356014	6.60637877252073	7.22648100560227	7.11619541356014	6.60637877252073	NA	NA	NA	NA	NA	NA
A0AV96	RBM47	RNA-binding protein 47 OS=Homo sapiens GN=RBM47 PE=1 SV=2	1	0.0154428112066958	7.03181694626596	NA	NA	NA	NA	0.368475223808567	7.00858869031005	7.02403150151675	6.65555627770818	NA	NA	NA	7.00858869031005	7.02403150151675	6.65555627770818	NA	NA	NA
A2A2Z9	AN18B	Ankyrin repeat domain-containing protein 18B OS=Homo sapiens GN=ANKRD18B PE=1 SV=1	1	-0.097457111480395	6.69933331397821	NA	NA	NA	NA	0.183372449698794	6.67121248352185	6.57375537204145	6.48784003382305	NA	NA	NA	6.67121248352185	6.57375537204145	6.48784003382305	NA	NA	NA
A5PLK6	RGSL	Regulator of G-protein signaling protein-like OS=Homo sapiens GN=RGSL1 PE=2 SV=1	1	-1.52779798490933	6.45811212201075	NA	NA	NA	NA	0.161831494032935	7.36682176239516	5.83902377748583	7.20499026836222	NA	NA	NA	7.36682176239516	5.83902377748583	7.20499026836222	NA	NA	NA
A5YKK6	CNOT1	CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2	1	-0.0987698485283053	5.88583752595287	NA	NA	NA	NA	-0.601394682950271	5.87318042194757	5.77441057341926	6.47457510489784	NA	NA	NA	5.87318042194757	5.77441057341926	6.47457510489784	NA	NA	NA
A6NFH5	FBP12	Fatty acid-binding protein 12 OS=Homo sapiens GN=FABP12 PE=2 SV=2	1	-0.426795309101684	7.95122110748328	NA	NA	NA	NA	-0.183473679151357	8.12545037230171	7.69865506320002	8.30892405145306	NA	NA	NA	8.12545037230171	7.69865506320002	8.30892405145306	NA	NA	NA
A6NNA2	SRRM3	Serine/arginine repetitive matrix protein 3 OS=Homo sapiens GN=SRRM3 PE=2 SV=4	1	0.814141457634466	7.44578279165119	NA	NA	NA	NA	1.39335329786298	7.00858869031005	7.82273014794452	6.42937685008154	NA	NA	NA	7.00858869031005	7.82273014794452	6.42937685008154	NA	NA	NA
O00148	DX39A	ATP-dependent RNA helicase DDX39A OS=Homo sapiens GN=DDX39A PE=1 SV=2	1	-0.302406042223633	6.45384537790383	NA	NA	NA	NA	0.454151442528605	6.77582189029663	6.473415848073	6.32167044776803	NA	NA	NA	6.77582189029663	6.473415848073	6.32167044776803	NA	NA	NA
O00231	PSD11	26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens GN=PSMD11 PE=1 SV=3	1	-0.307637600232328	6.70193987849652	NA	NA	NA	NA	-0.227665846869883	6.63226821549951	6.32463061526719	6.8599340623694	NA	NA	NA	6.63226821549951	6.32463061526719	6.8599340623694	NA	NA	NA
O00257	CBX4	E3 SUMO-protein ligase CBX4 OS=Homo sapiens GN=CBX4 PE=1 SV=3	1	-0.222213977487074	8.23688811314958	NA	NA	NA	NA	-0.216426687782407	8.51460135019211	8.29238737270503	8.73102803797451	NA	NA	NA	8.51460135019211	8.29238737270503	8.73102803797451	NA	NA	NA
O00303	EIF3F	Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens GN=EIF3F PE=1 SV=1	1	-0.11923575991792	6.5623813017436	NA	NA	NA	NA	-0.130747813301882	6.57936981874156	6.46013405882364	6.71011763204345	NA	NA	NA	6.57936981874156	6.46013405882364	6.71011763204345	NA	NA	NA
O00442	RTCA	RNA 3'-terminal phosphate cyclase OS=Homo sapiens GN=RTCA PE=1 SV=1	1	-0.594422829970223	2.47709435256224	NA	NA	NA	NA	0.787067907912618	2.71306732646884	2.11864449649862	1.92599941855622	NA	NA	NA	2.71306732646884	2.11864449649862	1.92599941855622	NA	NA	NA
O00487	PSDE	26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens GN=PSMD14 PE=1 SV=1	1	-1.08488889758651	2.15026255383767	NA	NA	NA	NA	-0.557217510238252	2	0.915111102413487	2.55721751023825	NA	NA	NA	2	0.915111102413487	2.55721751023825	NA	NA	NA
O00567	NOP56	Nucleolar protein 56 OS=Homo sapiens GN=NOP56 PE=1 SV=4	1	0.498045147400061	8.89047656682298	NA	NA	NA	NA	0.666289945849726	8.6656404652722	9.16368561267226	8.49739566682253	NA	NA	NA	8.6656404652722	9.16368561267226	8.49739566682253	NA	NA	NA
O00629	IMA3	Importin subunit alpha-3 OS=Homo sapiens GN=KPNA4 PE=1 SV=1	2	-0.256788612239159	5.25804466861488	NA	NA	NA	NA	-0.118785741707704	4.8532276360704	4.59643902383124	4.97201337777811	NA	NA	NA	5.03216383057304	4.68969852248748	5.01728565879582	5.02553509210714	4.85442317571438	5.27798474729977
O14745	NHRF1	Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens GN=SLC9A3R1 PE=1 SV=4	1	-0.69621104422263	5.89723239405506	NA	NA	NA	NA	-0.00872698216242096	5.99030660379616	5.29409555957353	5.99903358595858	NA	NA	NA	5.99030660379616	5.29409555957353	5.99903358595858	NA	NA	NA
O14908	GIPC1	PDZ domain-containing protein GIPC1 OS=Homo sapiens GN=GIPC1 PE=1 SV=2	2	-0.292602346589611	7.58017730168986	NA	NA	NA	NA	0.351945392507782	7.04923992643808	6.75663757984847	6.69729453393029	NA	NA	NA	8.24317398347295	7.91015014937953	8.05093696522523	7.03868387588642	6.78650301680062	6.52703010911858
O14974	MYPT1	Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens GN=PPP1R12A PE=1 SV=1	1	-0.172477815066005	7.8576977250981	NA	NA	NA	NA	-0.224636598158654	7.53015548451069	7.35767766944469	7.75479208266934	NA	NA	NA	7.53015548451069	7.35767766944469	7.75479208266934	NA	NA	NA
O14976	GAK	Cyclin-G-associated kinase OS=Homo sapiens GN=GAK PE=1 SV=2	2	0.00687535391877425	5.23347843572374	NA	NA	NA	NA	-0.351629613389456	5.41176992262115	5.41864527653992	5.77027488992938	NA	NA	NA	5.29619517070036	5.20471086581639	5.43248224668274	5.25307081671955	5.35830582944106	5.83379367535363
O15027	SC16A	Protein transport protein Sec16A OS=Homo sapiens GN=SEC16A PE=1 SV=3	1	-0.0114194589328118	8.5903676686831	NA	NA	NA	NA	-1.0314953586009	8.2838159679703	8.27239650903748	9.3153113265712	NA	NA	NA	8.2838159679703	8.27239650903748	9.3153113265712	NA	NA	NA
O15117	FYB	FYN-binding protein OS=Homo sapiens GN=FYB PE=1 SV=2	1	0.255402268633328	3.38031814213007	NA	NA	NA	NA	-0.11461130595952	3.93949526104045	4.19489752967377	4.30950883563329	NA	NA	NA	3.93949526104045	4.19489752967377	4.30950883563329	NA	NA	NA
O15143	ARC1B	Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens GN=ARPC1B PE=1 SV=3	2	-0.0587075469590594	9.33589873920105	NA	NA	NA	NA	-0.217444544088384	9.14142205556072	9.08271450860166	9.3588665996491	NA	NA	NA	9.46332001105809	9.2605499521462	9.49432702795812	9.05481747496403	9.1401724399578	9.45869954624077
O15269	SPTC1	Serine palmitoyltransferase 1 OS=Homo sapiens GN=SPTLC1 PE=1 SV=1	1	-0.285811668287698	3.96201321775717	NA	NA	NA	NA	0.188673604995566	4.2386776926966	3.95286602440891	4.05000408770104	NA	NA	NA	4.2386776926966	3.95286602440891	4.05000408770104	NA	NA	NA
O15327	INP4B	Type II inositol 3,4-bisphosphate 4-phosphatase OS=Homo sapiens GN=INPP4B PE=2 SV=4	1	-0.302514211596943	8.10805104768102	NA	NA	NA	NA	-0.237916920558511	7.9924123736116	7.68989816201466	8.23032929417012	NA	NA	NA	7.9924123736116	7.68989816201466	8.23032929417012	NA	NA	NA
O43148	MCES	mRNA cap guanine-N7 methyltransferase OS=Homo sapiens GN=RNMT PE=1 SV=1	1	-0.0231861245736944	7.44302425709675	NA	NA	NA	NA	0.255536294037103	7.41151098801207	7.38832486343838	7.15597469397497	NA	NA	NA	7.41151098801207	7.38832486343838	7.15597469397497	NA	NA	NA
O43175	SERA	D-3-phosphoglycerate dehydrogenase OS=Homo sapiens GN=PHGDH PE=1 SV=4	1	-0.327878087800773	9.03361981191343	NA	NA	NA	NA	-0.157516402097739	9.15839329477761	8.83051520697684	9.31590969687535	NA	NA	NA	9.15839329477761	8.83051520697684	9.31590969687535	NA	NA	NA
O43242	PSMD3	26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=1 SV=2	2	0.506856737079914	3.96573147432619	NA	NA	NA	NA	-0.177618861367152	1.66756348971804	2.17442022679795	2.35203908816511	NA	NA	NA	5.81066343551372	5.69627208392586	6.12898855933788	1.32192809488736	2.45003292063505	2.37255416795733
O43396	TXNL1	Thioredoxin-like protein 1 OS=Homo sapiens GN=TXNL1 PE=1 SV=3	1	-0.749904649873705	4.20752040003279	NA	NA	NA	NA	0.709744125431182	4.32192809488736	3.57202344501366	3.61218396945618	NA	NA	NA	4.32192809488736	3.57202344501366	3.61218396945618	NA	NA	NA
O43474	KLF4	Krueppel-like factor 4 OS=Homo sapiens GN=KLF4 PE=1 SV=3	1	0.392136145522646	4.63901453212373	NA	NA	NA	NA	0.814806969703917	4.43677102122613	4.82890716674877	4.01410019704485	NA	NA	NA	4.43677102122613	4.82890716674877	4.01410019704485	NA	NA	NA
O43747	AP1G1	AP-1 complex subunit gamma-1 OS=Homo sapiens GN=AP1G1 PE=1 SV=5	1	-0.504518441134609	6.77660944423907	NA	NA	NA	NA	-0.00955874386762012	6.84513157286056	6.34061313172595	6.85469031672818	NA	NA	NA	6.84513157286056	6.34061313172595	6.85469031672818	NA	NA	NA
O60229	KALRN	Kalirin OS=Homo sapiens GN=KALRN PE=1 SV=2	1	0.157118491347422	6.31533102152324	NA	NA	NA	NA	0.382846412204461	6.54391562151782	6.70103411286524	6.31818770066078	NA	NA	NA	6.54391562151782	6.70103411286524	6.31818770066078	NA	NA	NA
O60502	OGA	Protein O-GlcNAcase OS=Homo sapiens GN=MGEA5 PE=1 SV=2	1	0.166172866581205	3.30362978095956	NA	NA	NA	NA	0.0315109727452172	3.04439411935845	3.21056698593966	3.17905601319444	NA	NA	NA	3.04439411935845	3.21056698593966	3.17905601319444	NA	NA	NA
O60551	NMT2	Glycylpeptide N-tetradecanoyltransferase 2 OS=Homo sapiens GN=NMT2 PE=1 SV=1	1	0.0259484520376354	2.92823470309525	NA	NA	NA	NA	-0.404390255079335	2.97662549162619	3.00257394366383	3.40696419874316	NA	NA	NA	2.97662549162619	3.00257394366383	3.40696419874316	NA	NA	NA
